id,prediction,target,bleu-1,bleu-4,url
295,"A cat is up on a open with . a .","A cat curled up on an office chair and book .",0.549100486776,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000145668.jpg
337,"A man girl is in sandwich on a hands toppings . .","A little girl baking a cake with her easy bake oven .",0.759835685652,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000557896.jpg
379,"A man and and in a a of a","A black wii controller showing from bottom up .",0.57735026919,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000066046.jpg
421,"A bear in in the with at at a camera","polar bear sits in enclosure looking up at the sky",0.795270728767,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000416476.jpg
463,"A man is standing at in the camera . .","The zebra is looking directly into the camera lense ,",0.427287006396,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000372807.jpg
505,"A man on on a chair with with a cell phone","a person sitting in a meeting room holding their cell phone",0.436683544285,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000563882.jpg
547,"A man group of people are a table .","A large group of people inside a van .",0.392814650901,0.0,data/datasets/Flickr30k/flickr30k-images/4004035933.jpg
589,"A old is sitting a on is on . .","An individual is doing something that is uncommonly #START# .",0.740082804492,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000508302.jpg
631,"A man is a street in with a building sign .","A bus on a divided street near a stop light .",0.821096743669,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000367205.jpg
673,"A man in in with head in","A man grilling outside his house .",0.467137977728,0.0,data/datasets/Flickr30k/flickr30k-images/2123858003.jpg
715,"A giraffe is on to a train building . a cars it background . .","A train travelling next to a rural highway with water on the other side .",0.411133616901,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000086602.jpg
757,"A old white with a clock and a can .","An ordinary bathroom with a toilet and trash bin .",0.459149769332,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000263474.jpg
799,"A room with with a and and and other","Living room setting with furniture , fireplace and lamp",0.759835685652,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000076657.jpg
841,"A are and a boats flowers in a large building . a tree . .","Banana trees and other tropical plants around a small building behind a wire fence .",0.759835685652,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000346932.jpg
883,"A man cat is on a desk in at book dog .","A gray cat sitting on a chair looking a little sad .",0.441162935932,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000137961.jpg
925,"A man in a woman are on front chairs and talking .","A man and a woman sit in lawn chairs and laugh .",0.652994205726,0.0,data/datasets/Flickr8k/Flickr8k_Dataset/3199645963_a681fe04f8.jpg
967,"A are walking in a in a table . .","People are standing by cake on a flag tablecloth .",0.740082804492,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000443688.jpg
1009,"A man is on a skateboard with a floor of a car .","A dog rests on a pillow on the ledge of a window .",0.526640387848,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000205531.jpg
1051,"A man people are are on on on a desk .","The three laptop computers are sitting together on the table .",0.722656881146,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000099937.jpg
1093,"A train meter with a pole with a of traffic it .","A parking meter on a street with painting all over it .",0.461736630944,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000066973.jpg
1135,"A man group is down a street street","A large bus driving down a open street",0.516973153957,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000038540.jpg
1177,"A large and of with a of furniture . the window","Very plain interior bathroom with type of damage to the ceiling",0.722656881146,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000105757.jpg
1219,"a clock of people boats on a sides .","A lot of small clocks on different times .",0.759835685652,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000064516.jpg
1261,"A train and is a and a on a .","A black locomotive with car number #START# behind it .",0.668740304976,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000273918.jpg
1303,"A workers in a beach and woman at to the .","Construction man on the phone and looking up at sky .",0.776545355504,0.0,data/datasets/Flickr30k/flickr30k-images/38130732.jpg
1,"A old street with in a building on a people .","An empty bookshelf stands by a speaker and some books .",0.652994205726,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000056036.jpg
44,"A man with a field and in . .","Small umbrella in a sandbox shading toy figurines .",0.759835685652,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000078720.jpg
87,"A man worker is like his a distance .","A construction man looks over into the distance .",0.485491771707,0.0,data/datasets/Flickr30k/flickr30k-images/11220707.jpg
130,"A close and traveling on to a train platform","a parked train sits next to a power pole",0.451801001805,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000494439.jpg
173,"A variety in on a kitchen kitchen with with holding flowers . vegetables . .","A man sits in a small food stand , selling bananas and other items .",0.718608223926,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000201141.jpg
216,"A men are on side of a on . . the street .","Two trains side by side with people boarding them in the city .",0.693097728618,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000330741.jpg
259,"A is a people and a table with","There are many doughnuts on the table .",0.594603557501,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000161060.jpg
302,"A man is wearing his the skateboard in wearing a camera . .","The guy is resting on his bed and holding the bed control .",0.744781978988,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000082150.jpg
345,"A animals bears are a old are the table in . .","Stuffed teddy bears and an eagle on a bamboo wall hanging .",0.707106781187,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000390201.jpg
388,"A man standing in a of a lush in","A sheep standing on top of a rock .",0.485491771707,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000016502.jpg
431,"A is walking a skateboard down a city area .","Someone is riding a motorcycle through a grassy field .",0.795270728767,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000250730.jpg
474,"A people are in of hill building hill .","Several skiers standing outside a large wooden cabin .",0.57735026919,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000422622.jpg
517,"A are a man sitting is sitting on a of a","there is a cat that is laying on top of blankets",0.776545355504,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000237772.jpg
560,"A men are a field hydrant on down . .","Two children in a fire truck amusement park ride .",0.668740304976,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000224850.jpg
603,"A man is a table in a food","A person at a skatepark doing some tricks",0.707106781187,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000137844.jpg
646,"A man is a on down a snow . .","A person on skis skiing down a mountain slope .",0.485491771707,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000005529.jpg
689,"A old man white plane is parked on a parking .","An old , rusty truck is parked in a lot .",0.461736630944,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000485532.jpg
732,"A man with has a on a on it .","A bed that has pillows and blankets on it .",0.343294523985,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000516867.jpg
775,"A people are a beach with kites","Two people on a beach flying #START#",0.516973153957,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000263679.jpg
818,"A man is a back is a edge . his . up the water .","The man on the board uses the wave to jump high into the air .",0.668740304976,0.0,data/datasets/Flickr8k/Flickr8k_Dataset/300314926_0b2e4b64f5.jpg
861,"A man is is to get a fire .","A rodeo participants tries to rope a steer .",0.816496580928,0.0,data/datasets/Flickr30k/flickr30k-images/4931423774.jpg
904,"A of food with a and a plate . a .","Plate of food with broccoli on glass plate with table cloth",0.299822138934,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000561889.jpg
947,"A is a image of a man in","this is an image of a man skateboarding",0.365555222855,0.2,data/datasets/mscoco/val2014/COCO_val2014_000000394246.jpg
990,"A people are riding on on a street street .","Many people are riding motorcycles on the crowded street .",0.397635364384,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000351875.jpg
1033,"A man is traveling down the tracks tracks to a tracks .","A train is traveling on the railroad next to the snow .",0.461736630944,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000393478.jpg
1076,"A man of people people a on to each other .","A group of neck ties sitting next to each other .",0.259653588934,0.125,data/datasets/mscoco/val2014/COCO_val2014_000000279877.jpg
1119,"A man and and on to a sink . a bathroom .","A white tub sitting next to a toilet in a bathroom .",0.341723340766,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000050350.jpg
1162,"A man with is a small and it of it .","A refrigerator that has a plant on top of it .",0.317023313852,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000385633.jpg
1205,"A man on on to a motorcycle elephant hydrant","a person standing next to a large fire hydrant",0.451801001805,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000117674.jpg
1248,"A is a man that to be be on a is up the .","There is a sign stating not to turn and one way on it .",0.407122077555,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000362696.jpg
1291,"A man is a hat and in a camera .","A dog wearing a tie poses for the camera .",0.459149769332,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000468541.jpg
1334,"A man dog pizza pizza sitting a and a .","A small personal sized pizza with carrots and peas .",0.795270728767,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000306688.jpg
1,"A man with sitting with a and of oven","a fridge is open with food inside the shelves",0.686589047969,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000234328.jpg
45,"A man is a and and on a tracks .","A train with red lights riding down train tracks .",0.427287006396,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000314440.jpg
89,"A of flying a from a food . on in them .","#START# are eating hay and some Zebras are standing behind them .",0.350843969564,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000524247.jpg
133,"A man is a blue is a tie and holding . game .","A man in a jumpsuit and a headband is docking a boat .",0.460249537136,0.0,data/datasets/Flickr30k/flickr30k-images/2451253577.jpg
177,"A man is a restaurant with table . cutting . . .","A cook at a restaurant 's kitchen is busy preparing meals .",0.441162935932,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000326837.jpg
221,"A are a in in to the snowy .","Skiers and snowboarders mill about on a mountain .",0.686589047969,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000341719.jpg
265,"A man dog in with a bathroom bathroom .","A small sleeping space in a small room .",0.816496580928,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000528544.jpg
309,"A man with on a of a wooden beach .","A plan sitting on top of a sandy beach .",0.604275079471,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000144064.jpg
353,"A are flying in the body field in a body of water .","Birds are #START# on a rocky area by a body of water .",0.302664372669,0.2,data/datasets/mscoco/val2014/COCO_val2014_000000271032.jpg
397,"A man of sitting for the rain . .","The crowds are gathering in the city plaza .",0.686589047969,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000201550.jpg
441,"A man of people standing skis on a snow .","A group of people on surfboards in the water .",0.485491771707,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000002171.jpg
485,"A man and with a toilet of footwear walls on the floor","a clean bathroom with a piece of wood leaning on the tub",0.524634102286,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000186079.jpg
529,"A zebras standing a field field with in to a fence .","Three zebras in a green field grazing next to a tree .",0.479878206669,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000191050.jpg
573,"A man man player is a bat at a shoulder .","A young baseball player holding a bat over his shoulder .",0.574707864517,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000103522.jpg
617,"A man is a table in with a laptop . is . . .","A doll at a toy desk with a sign that say Happy New Year",0.385032288688,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000286001.jpg
661,"A is a on a horses to the mouth . the beach .","Someone riding skis with two sticks in their hands at the ski slope",0.526640387848,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000113173.jpg
705,"A is is riding and the of a pints","this man is smiling in front of two clocks",0.686589047969,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000237600.jpg
749,"A people people people sitting in a and a on","Some African Americans are dressed in ties and working .",0.668740304976,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000440034.jpg
